method,dataset,seed,round,phase,total_rounds,client_frac,local_epochs,lr,batch_size,num_clients,k_config,model_downloads,model_uploads,assignment_model_evals,model_transmissions,runtime_sec,split_file,client_avg_loss,sample_avg_loss,client_avg_acc,micro_acc,global_macro_f1,client_avg_macro_f1,worst_client_acc,best_client_acc,acc_std,num_eval_samples,ari,nmi,purity,k_pred,acc,f1,num_selected_clients,cluster_sizes,assignment_interval,center_init,updated_clusters
fesem,cicids2017,42,11,clustered,50,0.2,2,0.01,64,100,4,220,220,2800,3240,9.596503973007202,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.2783826172828674,0.27838261728286745,0.8858,0.8858,0.7716689559752954,0.7671230261483396,0.81,0.96,0.03203685377810999,10000.0,0.03009805163753183,0.03575225307212273,0.61,3.0,0.8858,0.7716689559752954,20,"[18, 23, 59, 0]",1,random_perturb,"[0, 1, 2]"
fesem,cicids2017,42,12,clustered,50,0.2,2,0.01,64,100,4,240,240,3200,3680,10.621599912643433,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.2712194776535034,0.2712194776535034,0.8858,0.8858,0.7717979698252172,0.7672438244676674,0.81,0.96,0.03203685377810999,10000.0,0.034564432610790764,0.04119136127468974,0.62,3.0,0.8858,0.7717979698252172,20,"[16, 20, 64, 0]",1,random_perturb,"[0, 1, 2]"
fesem,cicids2017,42,13,clustered,50,0.2,2,0.01,64,100,4,260,260,3600,4120,11.68626093864441,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.2647812196969986,0.2647812196969986,0.8855000000000001,0.8855,0.7713921767208354,0.7668230370941067,0.81,0.96,0.031886517527005054,10000.0,0.014291492517190238,0.021290806813718793,0.59,3.0,0.8855,0.7713921767208354,20,"[15, 24, 61, 0]",1,random_perturb,"[0, 1, 2]"
fesem,cicids2017,42,14,clustered,50,0.2,2,0.01,64,100,4,280,280,4000,4560,12.716082096099854,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.258607104921341,0.2586071049213409,0.8858000000000001,0.8858,0.7720554514435796,0.7674016676324357,0.81,0.96,0.03184901882319141,10000.0,0.004407875404055245,0.01338981586950237,0.56,3.0,0.8858,0.7720554514435796,20,"[10, 24, 66, 0]",1,random_perturb,"[1, 2]"
fesem,cicids2017,42,15,clustered,50,0.2,2,0.01,64,100,4,300,300,4400,5000,13.729616641998291,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.25259499547481534,0.25259499547481534,0.8862000000000001,0.8862,0.7725972764107681,0.7679543448569269,0.8,0.96,0.03199312426131591,10000.0,0.020217672317121408,0.026777054843139025,0.59,3.0,0.8862,0.7725972764107681,20,"[5, 26, 69, 0]",1,random_perturb,"[0, 1, 2]"
fesem,cicids2017,42,16,clustered,50,0.2,2,0.01,64,100,4,320,320,4800,5440,14.744879961013794,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.2476875366926193,0.24768753669261934,0.8864000000000002,0.8864,0.7728685936847073,0.7682573034018628,0.8,0.96,0.03210981158462318,10000.0,0.013428567932155546,0.022156738876035052,0.58,3.0,0.8864,0.7728685936847073,20,"[5, 28, 67, 0]",1,random_perturb,"[0, 1, 2]"
fesem,cicids2017,42,17,clustered,50,0.2,2,0.01,64,100,4,340,340,5200,5880,15.772708415985107,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.24342495837211614,0.24342495837211608,0.8862000000000001,0.8862,0.7724687144482366,0.7677873628167033,0.81,0.96,0.031584173251804466,10000.0,0.015464254221235181,0.02006965444490859,0.58,3.0,0.8862,0.7724687144482366,20,"[6, 32, 62, 0]",1,random_perturb,"[1, 2]"
fesem,cicids2017,42,18,clustered,50,0.2,2,0.01,64,100,4,360,360,5608,6328,16.8158118724823,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.23842159373760224,0.23842159373760224,0.8865999999999999,0.8866,0.7730117086725781,0.7684306381994666,0.8,0.96,0.03210046728631844,10000.0,0.01623535554612799,0.020129652966726252,0.58,2.0,0.8866,0.7730117086725781,20,"[38, 62]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,19,clustered,50,0.2,2,0.01,64,100,4,380,380,5808,6568,17.564037322998047,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.23405056064128882,0.23405056064128876,0.8865000000000001,0.8865,0.7727471812391286,0.7681767511782499,0.8,0.96,0.03207413287993926,10000.0,0.022626262626262626,0.023829731360150475,0.59,2.0,0.8865,0.7727471812391286,20,"[45, 55]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,20,clustered,50,0.2,2,0.01,64,100,4,400,400,6008,6808,18.371726512908936,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.23037717275619507,0.23037717275619507,0.8864000000000002,0.8864,0.7726113765891083,0.7680814708815659,0.8,0.96,0.03229612979909513,10000.0,0.015657142857142856,0.018546104966347603,0.58,2.0,0.8864,0.7726113765891083,20,"[50, 50]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,21,clustered,50,0.2,2,0.01,64,100,4,420,420,6208,7048,19.089027404785156,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.2271657996177673,0.22716579961776734,0.8868,0.8868,0.7731550027057077,0.7686164775476176,0.8,0.96,0.03183959798741185,10000.0,0.03869371961747095,0.03522021495407305,0.61,2.0,0.8868,0.7731550027057077,20,"[49, 51]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,22,clustered,50,0.2,2,0.01,64,100,4,440,440,6408,7288,19.820897817611694,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.2235652616977692,0.22356526169776916,0.8881999999999999,0.8882,0.7780956333984252,0.7733443239236579,0.8,0.96,0.03172948155895398,10000.0,-6.530372353668641e-05,0.007261306984853738,0.55,2.0,0.8882,0.7780956333984252,20,"[53, 47]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,23,clustered,50,0.2,2,0.01,64,100,4,460,460,6608,7528,20.56400990486145,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.22011728789806362,0.22011728789806365,0.8866,0.8866,0.7727542164914069,0.7682159395998616,0.8,0.96,0.03194432656983084,10000.0,-0.008324356086573304,0.001195927089963331,0.52,2.0,0.8866,0.7727542164914069,20,"[58, 42]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,24,clustered,50,0.2,2,0.01,64,100,4,480,480,6808,7768,21.29742980003357,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.21716152613163,0.21716152613162995,0.8871000000000001,0.8871,0.7740765147414275,0.769516259835981,0.8,0.96,0.03182121933553145,10000.0,-0.0034766428361570857,0.004788064483641013,0.54,2.0,0.8871,0.7740765147414275,20,"[58, 42]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,25,clustered,50,0.2,2,0.01,64,100,4,500,500,7008,8008,22.036829948425293,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.21396422331333162,0.2139642233133316,0.8889,0.8889,0.7797927828283719,0.7755044237918159,0.8,0.96,0.03221474817533113,10000.0,-0.005643796513406056,0.0029536865490922917,0.53,2.0,0.8889,0.7797927828283719,20,"[65, 35]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,26,clustered,50,0.2,2,0.01,64,100,4,520,520,7208,8248,22.759448289871216,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.21130302855968477,0.21130302855968475,0.9018999999999999,0.9019,0.8128983455731701,0.8082135303141889,0.83,0.98,0.030288446642242985,10000.0,-0.002691065662002153,0.005353485220424157,0.54,2.0,0.9019,0.8128983455731701,20,"[66, 34]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,27,clustered,50,0.2,2,0.01,64,100,4,540,540,7408,8488,23.522958517074585,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.2090516668319702,0.2090516668319702,0.9045000000000001,0.9045,0.8234730068508185,0.818666059450772,0.83,0.98,0.03131692832957919,10000.0,-0.007781529878138306,0.0012897889504124673,0.52,2.0,0.9045,0.8234730068508185,20,"[64, 36]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,28,clustered,50,0.2,2,0.01,64,100,4,560,560,7608,8728,24.2501859664917,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.20668906204700468,0.2066890620470047,0.9095,0.9095,0.8359823096499944,0.8299735828243178,0.83,0.99,0.033715723334966426,10000.0,-0.008610251580788377,0.0003407874429066628,0.51,2.0,0.9095,0.8359823096499944,20,"[67, 33]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,29,clustered,50,0.2,2,0.01,64,100,4,580,580,7808,8968,25.027015924453735,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.204653843665123,0.204653843665123,0.9242999999999999,0.9243,0.8705141247793973,0.8683813613278574,0.86,0.99,0.027027948497804995,10000.0,-0.008873483535528597,0.0003279184104716484,0.51,2.0,0.9243,0.8705141247793973,20,"[65, 35]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,30,clustered,50,0.2,2,0.01,64,100,4,600,600,8008,9208,25.806021213531494,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.2024454715490341,0.2024454715490341,0.9250999999999999,0.9251,0.8720517210333254,0.8698267988707648,0.86,0.99,0.02744066325729025,10000.0,-0.007781529878138306,0.0012897889504124673,0.52,2.0,0.9251,0.8720517210333254,20,"[64, 36]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,31,clustered,50,0.2,2,0.01,64,100,4,620,620,8208,9448,26.56792688369751,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.20034527592659,0.20034527592658996,0.9263999999999997,0.9264,0.875392775178295,0.8735465941714788,0.86,0.99,0.027037751385793885,10000.0,0.0005873499504423479,0.007950507250361968,0.55,2.0,0.9264,0.875392775178295,20,"[63, 37]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,32,clustered,50,0.2,2,0.01,64,100,4,640,640,8408,9688,27.30372381210327,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.198285750746727,0.198285750746727,0.9252999999999999,0.9253,0.873503032430351,0.8715105542551403,0.86,0.99,0.027801258964298706,10000.0,-0.008557457212713936,0.0,0.5,2.0,0.9253,0.873503032430351,20,"[70, 30]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,33,clustered,50,0.2,2,0.01,64,100,4,660,660,8608,9928,28.091880559921265,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.19659871840476992,0.1965987184047699,0.9251999999999999,0.9252,0.8732512656742264,0.8711883047038941,0.86,0.99,0.02744011661782798,10000.0,-0.006599208095028597,0.0015437484953255665,0.52,2.0,0.9252,0.8732512656742264,20,"[72, 28]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,34,clustered,50,0.2,2,0.01,64,100,4,680,680,8808,10168,28.8754780292511,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.19452176358699794,0.194521763586998,0.9244,0.9244,0.8717843567553465,0.8694492685039883,0.86,0.99,0.027579702681501107,10000.0,-0.008212347851591143,8.632474883146733e-16,0.5,2.0,0.9244,0.8717843567553465,20,"[72, 28]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,35,clustered,50,0.2,2,0.01,64,100,4,700,700,9008,10408,29.659207344055176,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.1924660985946655,0.19246609859466554,0.9261999999999999,0.9262,0.8756992422908771,0.8737467209978336,0.86,0.99,0.02697332015158681,10000.0,-0.006599208095028597,0.0015437484953255665,0.52,2.0,0.9262,0.8756992422908771,20,"[72, 28]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,36,clustered,50,0.2,2,0.01,64,100,4,720,720,9208,10648,30.397454023361206,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.19111281418800352,0.19111281418800355,0.9259999999999998,0.926,0.8755759739492408,0.8737327790750582,0.86,0.99,0.027313000567495305,10000.0,-0.006943765281173594,0.0014615125060597647,0.52,2.0,0.926,0.8755759739492408,20,"[70, 30]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,37,clustered,50,0.2,2,0.01,64,100,4,740,740,9408,10888,31.147926807403564,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.1894631527662277,0.18946315276622772,0.9259,0.9259,0.8754344978358635,0.8735325071011825,0.86,0.99,0.027353061985817946,10000.0,0.002052710677761079,0.009981354715418209,0.55,2.0,0.9259,0.8754344978358635,20,"[73, 27]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,38,clustered,50,0.2,2,0.01,64,100,4,760,760,9608,11128,31.893651008605957,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.18819672961235048,0.18819672961235046,0.9271999999999998,0.9272,0.8780628664981344,0.8762883988103606,0.86,0.99,0.027132268611378574,10000.0,-0.008212347851591143,8.632474883146733e-16,0.5,2.0,0.9272,0.8780628664981344,20,"[72, 28]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,39,clustered,50,0.2,2,0.01,64,100,4,780,780,9808,11368,32.61193227767944,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.1870254856586456,0.18702548565864563,0.9279999999999998,0.928,0.8797604105941499,0.8781197459422714,0.86,0.99,0.026495282598983518,10000.0,-0.007624353945969722,0.000397558198625116,0.51,2.0,0.928,0.8797604105941499,20,"[73, 27]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,40,clustered,50,0.2,2,0.01,64,100,4,800,800,10008,11608,33.34029769897461,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.18570621438026425,0.18570621438026427,0.9291999999999999,0.9292,0.881764403750914,0.8800764210319779,0.86,0.99,0.026820887382784316,10000.0,-0.006943765281173594,0.0014615125060597647,0.52,2.0,0.9292,0.881764403750914,20,"[70, 30]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,41,clustered,50,0.2,2,0.01,64,100,4,820,820,10208,11848,34.08039116859436,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.1845839140892029,0.18458391408920288,0.9306999999999997,0.9307,0.884146800280903,0.8823802224360882,0.86,0.99,0.026086586591579954,10000.0,-0.008610251580788377,0.0003407874429066628,0.51,2.0,0.9307,0.884146800280903,20,"[67, 33]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,42,clustered,50,0.2,2,0.01,64,100,4,840,840,10408,12088,34.857802629470825,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.18342737569808962,0.1834273756980896,0.9296,0.9296,0.8826309160436936,0.8809856718828751,0.86,0.99,0.026755186413105005,10000.0,-0.007781529878138306,0.0012897889504124673,0.52,2.0,0.9296,0.8826309160436936,20,"[64, 36]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,43,clustered,50,0.2,2,0.01,64,100,4,860,860,10608,12328,35.6881160736084,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.18188404457569124,0.1818840445756912,0.9311999999999999,0.9312,0.8851529775693081,0.8834863400781159,0.86,0.99,0.02635450625604659,10000.0,0.011053101348625086,0.017570822682774694,0.57,2.0,0.9312,0.8851529775693081,20,"[69, 31]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,44,clustered,50,0.2,2,0.01,64,100,4,880,880,10808,12568,36.415510177612305,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.18070526173114776,0.18070526173114776,0.9314999999999998,0.9315,0.8856779296269717,0.8842564091989871,0.86,0.99,0.02616772821625903,10000.0,0.01076281447598547,0.01679217492080067,0.57,2.0,0.9315,0.8856779296269717,20,"[67, 33]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,45,clustered,50,0.2,2,0.01,64,100,4,900,900,11008,12808,37.13384413719177,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.17958624284267422,0.17958624284267424,0.9322999999999999,0.9323,0.8872036469510137,0.8855896547751598,0.86,0.99,0.026602819399454615,10000.0,0.040417045236940854,0.04624277305410804,0.61,2.0,0.9323,0.8872036469510137,20,"[71, 29]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,46,clustered,50,0.2,2,0.01,64,100,4,920,920,11208,13048,37.891637325286865,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.17801876628398894,0.17801876628398897,0.9333999999999998,0.9334,0.8893855577000807,0.8878895061954072,0.86,0.99,0.026541288589667214,10000.0,0.01759788825340959,0.02494829650775533,0.58,2.0,0.9334,0.8893855577000807,20,"[72, 28]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,47,clustered,50,0.2,2,0.01,64,100,4,940,940,11408,13288,38.643770694732666,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.17707376570701597,0.177073765707016,0.9329999999999998,0.933,0.8887212066952763,0.8871189302949296,0.86,0.99,0.026702059845637355,10000.0,0.024282821533484624,0.030754921675841436,0.59,2.0,0.933,0.8887212066952763,20,"[71, 29]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,48,clustered,50,0.2,2,0.01,64,100,4,960,960,11608,13528,39.34196615219116,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.17612703595161439,0.17612703595161439,0.9339999999999999,0.934,0.8907933860503443,0.8891350265488991,0.86,0.99,0.026832815729997458,10000.0,0.03178484107579462,0.03705068107641364,0.6,2.0,0.934,0.8907933860503443,20,"[70, 30]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,49,clustered,50,0.2,2,0.01,64,100,4,980,980,11808,13768,40.056249141693115,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.1753060012578964,0.17530600125789642,0.9323999999999999,0.9324,0.8880527140559621,0.8865960645493207,0.86,0.99,0.027244081926172496,10000.0,0.040104173034834385,0.043823204084947665,0.61,2.0,0.9324,0.8880527140559621,20,"[69, 31]",1,random_perturb,"[0, 1]"
fesem,cicids2017,42,50,clustered,50,0.2,2,0.01,64,100,4,1000,1000,12008,14008,40.75395941734314,splits\cicids2017\cicids2017_label_group_clients100_train400_test100_val0.2_seed42.json,0.17441674449443811,0.17441674449443817,0.9325999999999999,0.9326,0.8883373571645933,0.8868407011588352,0.86,0.99,0.027335690955232847,10000.0,0.024282821533484624,0.030754921675841436,0.59,2.0,0.9326,0.8883373571645933,20,"[71, 29]",1,random_perturb,"[0, 1]"
