method,dataset,seed,round,phase,total_rounds,client_frac,local_epochs,lr,batch_size,num_clients,k_config,model_downloads,model_uploads,assignment_model_evals,model_transmissions,runtime_sec,split_file,client_avg_loss,sample_avg_loss,client_avg_acc,micro_acc,global_macro_f1,client_avg_macro_f1,worst_client_acc,best_client_acc,acc_std,num_eval_samples,ari,nmi,purity,k_pred,acc,f1,num_selected_clients,cluster_sizes,assignment_interval,center_init,updated_clusters
fesem,fashionmnist,42,11,clustered,100,0.2,2,0.01,64,100,4,220,220,2800,3240,514.069664478302,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.4068219664275647,0.40682196642756463,0.8596000000000003,0.8596,0.6838768930506711,0.25335067845138765,0.4,1.0,0.12235129750027172,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8596,0.6838768930506711,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,12,clustered,100,0.2,2,0.01,64,100,4,240,240,3200,3680,580.1960709095001,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.42557247387245295,0.42557247387245295,0.8614,0.8614,0.691805504065014,0.25150937650103417,0.41,1.0,0.12424990945670746,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8614,0.691805504065014,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,13,clustered,100,0.2,2,0.01,64,100,4,260,260,3600,4120,646.6867918968201,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3914078255772591,0.39140782557725906,0.858,0.858,0.683479644394583,0.2554508302655427,0.5,1.0,0.12857682528356343,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.858,0.683479644394583,20,"[27, 25, 23, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,14,clustered,100,0.2,2,0.01,64,100,4,280,280,4000,4560,714.7559752464294,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.4018141959235072,0.4018141959235072,0.8683000000000001,0.8683,0.6839967079324742,0.2594499295917256,0.43,1.0,0.12524420146258267,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8683,0.6839967079324742,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,15,clustered,100,0.2,2,0.01,64,100,4,300,300,4400,5000,783.8174028396606,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.36394372189342966,0.3639437218934298,0.8671000000000001,0.8671,0.6961650354196858,0.25882208714566096,0.42,1.0,0.12413134173124851,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8671,0.6961650354196858,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,16,clustered,100,0.2,2,0.01,64,100,4,320,320,4800,5440,855.8289229869843,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.34293727929294104,0.3429372792929411,0.8775000000000002,0.8775,0.7081288088662749,0.26549726624447795,0.48,1.0,0.12082528708842365,10000.0,0.9461305260352467,0.9391207660071255,0.98,4.0,0.8775,0.7081288088662749,20,"[26, 24, 24, 26]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,17,clustered,100,0.2,2,0.01,64,100,4,340,340,5200,5880,926.8613486289978,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3480824223898351,0.3480824223898351,0.8811,0.8811,0.7117983273553132,0.2729997310725659,0.46,1.0,0.11906212663983454,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8811,0.7117983273553132,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,18,clustered,100,0.2,2,0.01,64,100,4,360,360,5600,6320,995.6911294460297,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3642047079227865,0.3642047079227865,0.8769,0.8769,0.7124099806308488,0.2712166977623308,0.42,1.0,0.1247132310542871,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8769,0.7124099806308488,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,19,clustered,100,0.2,2,0.01,64,100,4,380,380,6000,6760,1065.3051490783691,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3258502840071917,0.3258502840071917,0.8854,0.8854,0.713751352701324,0.2749841473220056,0.48,1.0,0.11569286927032277,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8854,0.713751352701324,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,20,clustered,100,0.2,2,0.01,64,100,4,400,400,6400,7200,1136.2599425315857,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3406416195452213,0.3406416195452213,0.8828999999999998,0.8829,0.710310793540427,0.2744834149876895,0.46,1.0,0.1201190659304342,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8829,0.710310793540427,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,21,clustered,100,0.2,2,0.01,64,100,4,420,420,6800,7640,1209.2209587097168,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.33697404614090914,0.3369740461409092,0.8789,0.8789,0.7255409646059616,0.27469165370254833,0.39,1.0,0.1329728919742667,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8789,0.7255409646059616,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,22,clustered,100,0.2,2,0.01,64,100,4,440,440,7200,8080,1284.5720663070679,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3553005690783262,0.35530056907832624,0.8869000000000001,0.8869,0.7122414179753819,0.27605431773094113,0.46,1.0,0.11493211039565922,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8869,0.7122414179753819,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,23,clustered,100,0.2,2,0.01,64,100,4,460,460,7600,8520,1359.827718257904,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.33311940696611997,0.33311940696612,0.8772,0.8772,0.7119981951029883,0.27065205116034874,0.41,1.0,0.12968484876808084,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8772,0.7119981951029883,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,24,clustered,100,0.2,2,0.01,64,100,4,480,480,8000,8960,1433.3768870830536,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3240450872801244,0.32404508728012443,0.8871000000000001,0.8871,0.7087726452028246,0.27900286842286315,0.52,1.0,0.1088420415097034,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8871,0.7087726452028246,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,25,clustered,100,0.2,2,0.01,64,100,4,500,500,8400,9400,1507.7843170166016,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.32550259318575264,0.32550259318575264,0.8951000000000002,0.8951,0.7315899067014048,0.2824964651912563,0.58,1.0,0.10449397111795494,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8951,0.7315899067014048,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,26,clustered,100,0.2,2,0.01,64,100,4,520,520,8800,9840,1582.1724591255188,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3180280306193978,0.3180280306193978,0.8943000000000001,0.8943,0.7206683133368995,0.2821433326800696,0.58,1.0,0.10338525039869081,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.8943,0.7206683133368995,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,27,clustered,100,0.2,2,0.01,64,100,4,540,540,9200,10280,1653.1801891326904,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2946720856741071,0.2946720856741071,0.8956999999999999,0.8957,0.7389757931520515,0.2858652601797847,0.51,1.0,0.10731500361086516,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8957,0.7389757931520515,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,28,clustered,100,0.2,2,0.01,64,100,4,560,560,9600,10720,1724.8221871852875,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2952069585904479,0.2952069585904479,0.8929,0.8929,0.7323015799155856,0.28059723404908005,0.5,1.0,0.11253706056228766,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8929,0.7323015799155856,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,29,clustered,100,0.2,2,0.01,64,100,4,580,580,10000,11160,1796.8708579540253,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.28991882226988674,0.28991882226988674,0.9025,0.9025,0.7268229405973372,0.2846616255448317,0.59,1.0,0.10022350023821758,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9025,0.7268229405973372,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,30,clustered,100,0.2,2,0.01,64,100,4,600,600,10400,11600,1869.4829394817352,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3094010754767806,0.30940107547678053,0.8944999999999999,0.8945,0.7231860211878486,0.2823464815654656,0.49,1.0,0.11245776985162027,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8945,0.7231860211878486,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,31,clustered,100,0.2,2,0.01,64,100,4,620,620,10800,12040,1937.2532532215118,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3007875949174166,0.3007875949174166,0.8967999999999998,0.8968,0.7215300760698153,0.28282737933972785,0.54,1.0,0.10605545719103757,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8968,0.7215300760698153,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,32,clustered,100,0.2,2,0.01,64,100,4,640,640,11200,12480,2001.0278840065002,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.29195346491560337,0.2919534649156034,0.8927999999999998,0.8928,0.7479964701494639,0.2847693259120889,0.45,1.0,0.1131377920944191,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8928,0.7479964701494639,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,33,clustered,100,0.2,2,0.01,64,100,4,660,660,11600,12920,2067.807722568512,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.28893532210402195,0.2889353221040219,0.9041,0.9041,0.734953654845462,0.28617652531528476,0.62,1.0,0.0952165426803557,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9041,0.734953654845462,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,34,clustered,100,0.2,2,0.01,64,100,4,680,680,12000,13360,2135.431585788727,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3079063371375203,0.3079063371375203,0.8913999999999999,0.8914,0.7181370207613357,0.2806519069143079,0.48,1.0,0.11330507490840823,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8914,0.7181370207613357,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,35,clustered,100,0.2,2,0.01,64,100,4,700,700,12400,13800,2204.7334764003754,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.28124988860636946,0.2812498886063695,0.9031999999999999,0.9032,0.731012065796126,0.2858484995110799,0.6,1.0,0.09840609737206328,10000.0,0.9461305260352467,0.9391207660071255,0.98,4.0,0.9032,0.731012065796126,20,"[26, 24, 24, 26]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,36,clustered,100,0.2,2,0.01,64,100,4,720,720,12800,14240,2276.735202550888,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2790529340140522,0.2790529340140522,0.8947000000000002,0.8947,0.7344927670536465,0.2840473954009799,0.47,1.0,0.11096355257470807,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8947,0.7344927670536465,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,37,clustered,100,0.2,2,0.01,64,100,4,740,740,13200,14680,2346.235353946686,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.27850907986834644,0.27850907986834644,0.9031999999999999,0.9032,0.736348073722013,0.2884604038068282,0.6,1.0,0.09932653220564985,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9032,0.736348073722013,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,38,clustered,100,0.2,2,0.01,64,100,4,760,760,13600,15120,2415.7825446128845,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2857802601926029,0.2857802601926029,0.9026000000000001,0.9026,0.7610352788396619,0.28641479409789994,0.55,1.0,0.10476277965002646,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9026,0.7610352788396619,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,39,clustered,100,0.2,2,0.01,64,100,4,780,780,14000,15560,2485.1979887485504,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.28999372564926745,0.28999372564926745,0.9063,0.9063,0.7638763756015218,0.28998944098461776,0.62,1.0,0.09581915257400266,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9063,0.7638763756015218,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,40,clustered,100,0.2,2,0.01,64,100,4,800,800,14400,16000,2553.804591655731,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.27639362894445657,0.27639362894445657,0.9033,0.9033,0.762093687659427,0.28882135035799233,0.62,1.0,0.09839771338806608,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9033,0.762093687659427,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,41,clustered,100,0.2,2,0.01,64,100,4,820,820,14800,16440,2624.476544380188,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.28537276482433077,0.2853727648243308,0.9068999999999999,0.9069,0.7632799051907281,0.28989685520282393,0.6,1.0,0.098322886450714,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9069,0.7632799051907281,20,"[27, 25, 23, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,42,clustered,100,0.2,2,0.01,64,100,4,840,840,15200,16880,2692.027497768402,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3033833082526922,0.3033833082526922,0.8999000000000001,0.8999,0.7634640307798872,0.293176070273475,0.65,1.0,0.09460967181002161,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.8999,0.7634640307798872,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,43,clustered,100,0.2,2,0.01,64,100,4,860,860,15600,17320,2760.296477794647,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3081694072185084,0.30816940721850844,0.8874,0.8874,0.7522527133503716,0.28435653379097753,0.37,1.0,0.13377309146461405,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.8874,0.7522527133503716,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,44,clustered,100,0.2,2,0.01,64,100,4,880,880,16000,17760,2832.040477514267,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.25649513090737164,0.25649513090737164,0.9093000000000001,0.9093,0.7534234905278041,0.2970513155953619,0.65,1.0,0.09130449057959854,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9093,0.7534234905278041,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,45,clustered,100,0.2,2,0.01,64,100,4,900,900,16400,18200,2900.531375169754,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3029530547589064,0.3029530547589064,0.8824,0.8824,0.7354451168720003,0.2857633562820099,0.51,1.0,0.12652367367413897,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.8824,0.7354451168720003,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,46,clustered,100,0.2,2,0.01,64,100,4,920,920,16800,18640,2970.4582595825195,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.27169917281027883,0.27169917281027883,0.9009,0.9009,0.7795503183690057,0.2934335168420477,0.47,1.0,0.1073694090511818,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9009,0.7795503183690057,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,47,clustered,100,0.2,2,0.01,64,100,4,940,940,17200,19080,3041.3830466270447,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.28508660827688875,0.28508660827688875,0.9002999999999999,0.9003,0.7587350673976289,0.2866436616857143,0.47,1.0,0.10994957935344726,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9003,0.7587350673976289,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,48,clustered,100,0.2,2,0.01,64,100,4,960,960,17600,19520,3107.615137577057,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2916076699497178,0.2916076699497178,0.9042,0.9042,0.8023892637823351,0.29598495051630236,0.58,1.0,0.09916834172254772,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9042,0.8023892637823351,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,49,clustered,100,0.2,2,0.01,64,100,4,980,980,18000,19960,3177.7690527439117,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2956540084805339,0.29565400848053397,0.8933000000000001,0.8933,0.7498271921113442,0.286278838574326,0.56,1.0,0.10883064825682147,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.8933,0.7498271921113442,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,50,clustered,100,0.2,2,0.01,64,100,4,1000,1000,18400,20400,3246.2827751636505,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2559823586516082,0.25598235865160823,0.9132000000000001,0.9132,0.7981699273605725,0.29820081605102244,0.61,1.0,0.09100417572836972,10000.0,0.8973535820622432,0.9024519977748277,0.96,4.0,0.9132,0.7981699273605725,20,"[28, 25, 23, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,51,clustered,100,0.2,2,0.01,64,100,4,1020,1020,18800,20840,3318.181467294693,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2563366028605029,0.2563366028605029,0.9117000000000002,0.9117,0.8076587750660217,0.29962376484836617,0.69,1.0,0.08563941849405564,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9117,0.8076587750660217,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,52,clustered,100,0.2,2,0.01,64,100,4,1040,1040,19200,21280,3387.7381522655487,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.275533370214235,0.275533370214235,0.9026000000000001,0.9026,0.7659396451028536,0.2939845728702373,0.55,1.0,0.10248531602136961,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9026,0.7659396451028536,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,53,clustered,100,0.2,2,0.01,64,100,4,1060,1060,19600,21720,3458.75639295578,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2583183639667928,0.2583183639667928,0.9071000000000001,0.9071,0.7839727850464786,0.2936865007616033,0.65,1.0,0.09079972466918608,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9071,0.7839727850464786,20,"[27, 25, 23, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,54,clustered,100,0.2,2,0.01,64,100,4,1080,1080,20000,22160,3527.305175304413,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2651118766762316,0.26511187667623165,0.9081,0.9081,0.7764471430486731,0.2888881776553112,0.62,1.0,0.09549549727604961,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9081,0.7764471430486731,20,"[27, 25, 23, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,55,clustered,100,0.2,2,0.01,64,100,4,1100,1100,20400,22600,3594.866213321686,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.25985056124366823,0.2598505612436682,0.9126000000000001,0.9126,0.7894003792133522,0.29650721301712,0.68,1.0,0.08464774066683646,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9126,0.7894003792133522,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,56,clustered,100,0.2,2,0.01,64,100,4,1120,1120,20800,23040,3663.9409127235413,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2689579132730141,0.2689579132730141,0.9000999999999999,0.9001,0.7786441444205509,0.2941597408235466,0.63,1.0,0.10016481418142799,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9001,0.7786441444205509,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
